???	нсв_есть	есть¹
???	нсв_b/c_клясть	клясть
2	св-нсв_2a	карбюрировать
2	св-нсв_2a	специализировать
2	св-нсв_2a	инсталлировать
2	св-нсв_2a	электрифицировать
2	св-нсв_2a	дисконтировать
2	св-нсв_2a	дегуммировать
2	св-нсв_2a	кондиционировать
2	св-нсв_2a	стеклографировать
2	св-нсв_2a	дезодорировать
2	св-нсв_2a	экспрессировать
2	св-нсв_2a	субъективировать
2	св-нсв_2a	имплицировать
2	св-нсв_2a	инвертировать
2	св-нсв_2a	раскодировать
2	св-нсв_2a	вульгаризировать
2	св-нсв_2a	саботировать
2	св-нсв_2a	гипостазировать
2	св-нсв_2a	фотокопировать
2	св-нсв_2a	документировать
2	св-нсв_2a	дегустировать
2	св-нсв_2a	персонализировать
2	св-нсв_2a	легализировать
2	св-нсв_2a	массировать²
2	св-нсв_2a	декольтировать
2	св-нсв_2a	акцентуировать
2	св-нсв_2a	предицировать
2	св-нсв_2a	революционизировать
2	св-нсв_2a	пародировать
2	св-нсв_2a	машинизировать
2	св-нсв_2a	конвейеризировать
2	св-нсв_2a	сатинировать
2	св-нсв_2a	пролонгировать
2	св-нсв_2a	переориентировать
2	св-нсв_2a	передислоцировать
2	св-нсв_2a	кальцинировать
2	св-нсв_2a	эскарпировать
2	св-нсв_2a	градировать
2	св-нсв_2a	детализировать
2	св-нсв_2a	санировать
2	св-нсв_2a	интубировать
2	св-нсв_2a	компаундировать
2	св-нсв_2a	эмульгировать
2	св-нсв_2a	автоматизировать
2	св-нсв_2a	субстантивировать
2	св-нсв_2a	фиксировать
2	св-нсв_2a	дезориентировать
2	св-нсв_2a	шунтировать
2	св-нсв_2a	сигнализировать
2	св-нсв_2a	датировать
2	св-нсв_2a	десантировать
2	св-нсв_2a	конвертировать
2	св-нсв_2a	ревальвировать
2	св-нсв_2a	силикатировать
2	св-нсв_2a	профессионализировать
2	св-нсв_2a	резервировать
2	св-нсв_2a	катапультировать
2	св-нсв_2a	контаминировать
2	св-нсв_2a	драгировать
2	св-нсв_2a	полонизировать
2	св-нсв_2a	дисквалифицировать
2	св-нсв_2a	складировать
2	св-нсв_2a	схематизировать
2	св-нсв_2a	идеологизировать
2	св-нсв_2a	координировать
2	св-нсв_2a	трассировать
2	св-нсв_2a	лоббировать
2	св-нсв_2a	гуммировать
2	св-нсв_2a	украинизировать
2	св-нсв_2a	акцентировать
2	св-нсв_2a	логарифмировать
2	св-нсв_2a	капотировать
2	св-нсв_2a	кодифицировать
2	св-нсв_2a	дестабилизировать
2	св-нсв_2a	стимулировать
2	св-нсв_2a	демонополизировать
2	св-нсв_2a	реабилитировать
2	св-нсв_2a	инкрустировать
2	св-нсв_2a	скицировать
2	св-нсв_2a	трансплантировать
2	св-нсв_2a	лорнировать
2	св-нсв_2a	ангажировать
2	св-нсв_2a	фланкировать
2	св-нсв_2a	опосредствовать
2	св-нсв_2a	катетеризировать
2	св-нсв_2a	теплоизолировать
2	св-нсв_2a	ксерокопировать
2	св-нсв_2a	национализировать
2	св-нсв_2a	каландрировать
2	св-нсв_2a	оборудовать
2	св-нсв_2a	анестезировать
2	св-нсв_2a	манифестировать
2	св-нсв_2a	блокировать
2	св-нсв_2a	перципировать
2	св-нсв_2a	субстанционализировать
2	св-нсв_2a	заимствовать
2	св-нсв_2a	деформировать
2	св-нсв_2a	эксгумировать
2	св-нсв_2a	шоссировать
2	св-нсв_2a	абортировать
2	св-нсв_2a	демуниципализировать
2	св-нсв_2a	авизировать
2	св-нсв_2a	клишировать
2	св-нсв_2a	клонировать
2	св-нсв_2a	аблактировать
2	св-нсв_2a	денационализировать
2	св-нсв_2a	травмировать
2	св-нсв_2a	субтитрировать
2	св-нсв_2a	декапировать
2	св-нсв_2a	аппретировать
2	св-нсв_2a	детектировать
2	св-нсв_2a	репрезентировать
2	св-нсв_2a	эмитировать
2	св-нсв_2a	шагренировать
2	св-нсв_2a	транспонировать
2	св-нсв_2a	депортировать
2	св-нсв_2a	пунктировать
2	св-нсв_2a	перерасследовать
2	св-нсв_2a	лицензировать
2	св-нсв_2a	аннексировать
2	св-нсв_2a	аранжировать
2	св-нсв_2a	монополизировать
2	св-нсв_2a	капелировать
2	св-нсв_2a	скальпировать
2	св-нсв_2a	дефибрировать
2	св-нсв_2a	дренажировать
2	св-нсв_2a	акклиматизировать
2	св-нсв_2a	инкорпорировать
2	св-нсв_2a	гальванизировать
2	св-нсв_2a	нюансировать
2	св-нсв_2a	компенсировать
2	св-нсв_2a	контрапунктировать
2	св-нсв_2a	эскортировать
2	св-нсв_2a	мистифицировать
2	св-нсв_2a	мифологизировать
2	св-нсв_2a	дислоцировать
2	св-нсв_2a	металлизировать
2	св-нсв_2a	диагностировать
2	св-нсв_2a	минимизировать
2	св-нсв_2a	паспортизировать
2	св-нсв_2a	переосвидетельствовать
2	св-нсв_2a	патинировать
2	св-нсв_2a	сторнировать
2	св-нсв_2a	рецитировать
2	св-нсв_2a	архаизировать
2	св-нсв_2a	гарантировать
2	св-нсв_2a	девальвировать
2	св-нсв_2a	максимизировать
2	св-нсв_2a	инвентаризировать
2	св-нсв_2a	теократизировать
2	св-нсв_2a	демократизировать
2	св-нсв_2a	мультиплицировать
2	св-нсв_2a	синтезировать
2	св-нсв_2a	репродуцировать
2	св-нсв_2a	латинизировать
2	св-нсв_2a	актировать
2	св-нсв_2a	механизировать
2	св-нсв_2a	синкопировать
2	св-нсв_2a	моделировать
2	св-нсв_2a	реформировать
2	св-нсв_2a	коррумпировать
2	св-нсв_2a	европеизировать
2	св-нсв_2a	сертифицировать
2	св-нсв_2a	прокламировать
2	св-нсв_2a	военизировать
2	св-нсв_2a	капитализировать
2	св-нсв_2a	мелиорировать
2	св-нсв_2a	темперировать
2	св-нсв_2a	интенсифицировать
2	св-нсв_2a	сульфировать
2	св-нсв_2a	деблокировать
2	св-нсв_2a	госпитализировать
2	св-нсв_2a	тарировать
2	св-нсв_2a	индустриализировать
2	св-нсв_2a	структурировать
2	св-нсв_2a	транскрибировать
2	св-нсв_2a	дефокусировать
2	св-нсв_2a	регламентировать
2	св-нсв_2a	инъецировать
2	св-нсв_2a	анонсировать
2	св-нсв_2a	антиципировать
2	св-нсв_2a	глинизировать
2	св-нсв_2a	номинировать
2	св-нсв_2a	процентировать
2	св-нсв_2a	аннотировать
2	св-нсв_2a	тарифицировать
2	св-нсв_2a	визуализировать
2	св-нсв_2a	демифологизировать
2	св-нсв_2a	аффинировать
2	св-нсв_2a	форсировать
2	св-нсв_2a	целлофанировать
2	св-нсв_2a	хлорировать
2	св-нсв_2a	американизировать
2	св-нсв_2a	персонифицировать
2	св-нсв_2a	нокаутировать
2	св-нсв_2a	приватизировать
2	св-нсв_2a	диссоциировать
2	св-нсв_2a	эшелонировать
2	св-нсв_2a	латунировать
2	св-нсв_2a	крекировать
2	св-нсв_2a	символизировать
2	св-нсв_2a	финансировать
2	св-нсв_2a	имплантировать
2	св-нсв_2a	терроризировать
2	св-нсв_2a	эродировать
2	св-нсв_2a	интернационализировать
2	св-нсв_2a	реструктурировать
2	св-нсв_2a	дегазировать
2	св-нсв_2a	генотипировать
2	св-нсв_2a	социализировать
2	св-нсв_2a	светокопировать
2	св-нсв_2a	муарировать
2	св-нсв_2a	бронировать
2	св-нсв_2a	брикетировать
2	св-нсв_2a	дезинсектировать
2	св-нсв_2a	фугировать
2	св-нсв_2a	аудировать
2	св-нсв_2a	торшонировать
2	св-нсв_2a	йотировать
2	св-нсв_2a	кассировать
2	св-нсв_2a	резецировать
2	св-нсв_2a	дедуцировать
2	св-нсв_2a	абсолютизировать
2	св-нсв_2a	дебетировать
2	св-нсв_2a	литографировать
2	св-нсв_2a	сегментировать
2	св-нсв_2a	суррогатировать
2	св-нсв_2a	денонсировать
2	св-нсв_2a	тонизировать
2	св-нсв_2a	наркотизировать
2	св-нсв_2a	амортизировать
2	св-нсв_2a	ароматизировать
2	св-нсв_2a	ингибировать
2	св-нсв_2a	детерминировать
2	св-нсв_2a	пигментировать
2	св-нсв_2a	катализировать
2	св-нсв_2a	деквалифицировать
2	св-нсв_2a	дистанцировать
2	св-нсв_2a	тезировать
2	св-нсв_2a	аннулировать
2	св-нсв_2a	обжаловать
2	св-нсв_2a	декларировать
2	св-нсв_2a	тушировать
2	св-нсв_2a	тампонировать
2	св-нсв_2a	тиражировать
2	св-нсв_2a	лансировать
2	св-нсв_2a	нуллифицировать
2	св-нсв_2a	компьютеризировать
2	св-нсв_2a	педализировать
2	св-нсв_2a	шампанизировать
2	св-нсв_2a	политехнизировать
2	св-нсв_2a	хромировать
2	св-нсв_2a	конкретизировать
2	св-нсв_2a	телефонировать
2	св-нсв_2a	карбонизировать
2	св-нсв_2a	кадансировать
2	св-нсв_2a	бюрократизировать
2	св-нсв_2a	переформатировать
2	св-нсв_2a	вирировать
2	св-нсв_2a	переформулировать
2	св-нсв_2a	кооперировать
2	св-нсв_2a	титрировать
2	св-нсв_2a	котировать
2	св-нсв_2a	кооптировать
2	св-нсв_2a	расследовать
2	св-нсв_2a	рефинансировать
2	св-нсв_2a	пассивировать
2	св-нсв_2a	оптировать
2	св-нсв_2a	иммунизировать
2	св-нсв_2a	парафинировать
2	св-нсв_2a	интонировать
2	св-нсв_2a	специфицировать
2	св-нсв_2a	изолировать
2	св-нсв_2a	констатировать
2	св-нсв_2a	импортировать
2	св-нсв_2a	вулканизировать
2	св-нсв_2a	драматизировать
2	св-нсв_2a	перкутировать
2	св-нсв_2a	синдицировать
2	св-нсв_2a	романизировать
2	св-нсв_2a	ассенизировать
2	св-нсв_2a	объективировать
2	св-нсв_2a	дезинформировать
2	св-нсв_2a	анодировать
2	св-нсв_2a	экспроприировать
2	св-нсв_2a	демаскировать
2	св-нсв_2a	гильотинировать
2	св-нсв_2a	апроксимировать
2	св-нсв_2a	абонировать
2	св-нсв_2a	купировать
2	св-нсв_2a	гидрировать
2	св-нсв_2a	телефонизировать
2	св-нсв_2a	парцеллировать
2	св-нсв_2a	адаптировать
2	св-нсв_2a	экстрагировать
2	св-нсв_2a	франкировать
2	св-нсв_2a	ретранслировать
2	св-нсв_2a	гранулировать
2	св-нсв_2a	профанировать
2	св-нсв_2a	санкционировать
2	св-нсв_2a	эталонировать
2	св-нсв_2a	центрировать
2	св-нсв_2a	абстрагировать
2	св-нсв_2a	терминировать
2	св-нсв_2a	конституировать
2	св-нсв_2a	денацифицировать
2	св-нсв_2a	ретушировать
2	св-нсв_2a	траверсировать
2	св-нсв_2a	квалифицировать
2	св-нсв_2a	стабилизировать
2	св-нсв_2a	ориентировать
2	св-нсв_2a	мотивировать
2	св-нсв_2a	химизировать
2	св-нсв_2a	калибрировать
2	св-нсв_2a	фракционировать
2	св-нсв_2a	идентифицировать
2	св-нсв_2a	трепанировать
2	св-нсв_2a	скарифицировать
2	св-нсв_2a	перерасходовать
2	св-нсв_2a	рафинировать
2	св-нсв_2a	мумифицировать
2	св-нсв_2a	иннервировать
2	св-нсв_2a	климатизировать
2	св-нсв_2a	шокировать
2	св-нсв_2a	аффилировать
2	св-нсв_2a	классифицировать
2	св-нсв_2a	кинофицировать
2	св-нсв_2a	стигматизировать
2	св-нсв_2a	инсценировать
2	св-нсв_2a	индуцировать
2	св-нсв_2a	диспансеризировать
2	св-нсв_2a	инвестировать
2	св-нсв_2a	демонтировать
2	св-нсв_2a	перекодировать
